,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age,enrollment_time,clusters_kmeans,clusters_kprot
10,12,2125,1959,Graduation,Divorced,0.5668310010105031,0.0,0.0,2013-11-15,0.8282828282828283,0.1299397186872069,0.3065326633165829,0.4878048780487805,0.8687258687258688,0.5656565656565656,0.1204819277108433,0.0666666666666666,0.2727272727272727,0.3636363636363636,0.5454545454545454,0.2,0,0,0,0,0,0,0,0.6607142857142857,0.3233190271816881,2,0
11,13,8180,1952,Master,Divorced,0.529279072378561,0.5,0.5,2013-11-15,0.5353535353535354,0.1560616208975217,0.0100502512562814,0.0538617886178861,0.0115830115830115,0.0252525252525252,0.0562248995983935,0.2,0.5454545454545454,0.0909090909090909,0.2727272727272727,0.6,0,0,0,0,0,0,0,0.7857142857142857,0.3233190271816881,3,2
12,14,2569,1987,Graduation,Married,0.1002643639444325,0.0,0.0,2012-10-10,0.3838383838383838,0.0020093770931011,0.0703517587939698,0.0172764227642276,0.0231660231660231,0.005050505050505,0.0200803212851405,0.0666666666666666,0.0909090909090909,0.0,0.0909090909090909,0.8,0,0,0,0,0,0,0,0.1607142857142857,0.8969957081545065,0,1
13,15,2114,1946,PhD,Single,0.7685947882536669,0.0,0.0,2012-11-24,0.2323232323232323,0.6738111185532485,0.1105527638190954,0.1168699186991869,0.2277992277992278,0.3434343434343434,0.180722891566265,0.0666666666666666,0.6363636363636364,0.5454545454545454,0.9090909090909092,0.3,0,0,1,1,0,0,1,0.8928571428571429,0.8326180257510729,2,0
14,16,9736,1980,Graduation,Married,0.3506139571914138,0.5,0.5,2012-12-24,0.5151515151515151,0.0354989953114534,0.0251256281407035,0.0193089430894308,0.0077220077220077,0.0656565656565656,0.0160642570281124,0.2,0.2727272727272727,0.0,0.0909090909090909,0.8,0,0,0,0,0,0,0,0.2857142857142857,0.7896995708154506,3,2
15,17,4939,1946,Graduation,Together,0.3088669095956967,0.0,0.0,2012-08-31,0.202020202020202,0.0562625586068318,0.0251256281407035,0.0386178861788617,0.5791505791505791,0.0606060606060606,0.1124497991967871,0.1333333333333333,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.7,0,0,0,0,0,0,0,0.8928571428571429,0.9542203147353362,1,3
16,18,6565,1949,Master,Married,0.7093425605536332,0.0,0.5,2013-03-28,0.9191919191919192,0.6778298727394507,0.4020100502512563,0.5060975609756098,0.0,0.0808080808080808,0.7068273092369478,0.1333333333333333,1.0,0.3636363636363636,0.6363636363636364,0.5,0,0,0,1,0,0,0,0.8392857142857143,0.6552217453505007,1,3
17,19,2278,1985,2n Cycle,Single,0.2685692704984128,0.5,0.0,2012-11-03,0.8686868686868687,0.0026791694574681,0.0854271356783919,0.0193089430894308,0.1158301158301158,0.1212121212121212,0.1566265060240964,0.1333333333333333,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.6,0,0,0,0,0,0,0,0.1964285714285714,0.8626609442060086,0,1
18,20,9360,1982,Graduation,Married,0.3015177960825142,0.0,0.0,2012-08-08,0.4141414141414141,0.0576021433355659,0.0100502512562814,0.0741869918699187,0.2664092664092664,0.1919191919191919,0.1927710843373494,0.0666666666666666,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.8,0,0,0,0,0,0,0,0.25,0.9871244635193132,0,1
19,22,1993,1949,PhD,Married,0.5216543671086342,0.0,0.5,2012-12-23,0.6363636363636364,0.5807099799062291,0.0,0.0873983739837398,0.0,0.0,0.0763052208835341,0.2,0.1818181818181818,0.2727272727272727,0.6363636363636364,0.8,0,1,0,0,0,0,0,0.8392857142857143,0.7911301859799714,1,3
20,23,4047,1954,PhD,Married,0.5902154719253657,0.0,0.5,2014-01-11,0.0,0.2572002679169457,0.0,0.1036585365853658,0.081081081081081,0.1616161616161616,0.0200803212851405,0.2,0.5454545454545454,0.1818181818181818,0.6363636363636364,0.4,0,0,0,0,0,0,0,0.75,0.2417739628040057,1,3
21,24,1409,1951,Graduation,Together,0.338763511651407,0.0,0.5,2013-03-18,0.696969696969697,0.1808439383791024,0.0150753768844221,0.0274390243902439,0.1505791505791505,0.0303030303030303,0.3975903614457831,0.4666666666666667,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.8,0,0,0,0,0,0,0,0.8035714285714286,0.6695278969957081,1,3
22,25,7892,1969,Graduation,Single,0.1131865552051117,0.0,0.0,2013-01-02,0.898989898989899,0.0040187541862022,0.0201005025125628,0.0254065040650406,0.0579150579150579,0.0606060606060606,0.0522088353413654,0.1333333333333333,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.7,0,0,0,0,0,0,0,0.4821428571428571,0.776824034334764,0,1
23,26,2404,1976,Graduation,Married,0.4680874952792153,0.5,0.5,2013-05-27,0.0404040404040404,0.115874079035499,0.0201005025125628,0.0304878048780487,0.0115830115830115,0.0303030303030303,0.1646586345381526,0.2666666666666666,0.4545454545454545,0.0909090909090909,0.1818181818181818,0.7,0,0,0,0,0,0,0,0.3571428571428571,0.5693848354792561,3,2
24,28,9422,1989,Graduation,Married,0.3149911708566821,0.5,0.0,2013-05-31,0.2626262626262626,0.0241125251172136,0.0100502512562814,0.0426829268292682,0.0772200772200772,0.106060606060606,0.0401606425702811,0.1333333333333333,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.3,0,0,0,0,0,0,0,0.125,0.5636623748211731,0,1
25,29,1966,1965,PhD,Married,0.7871512998744526,0.0,0.0,2013-11-22,0.9696969696969696,0.4581379772270596,0.5025125628140703,0.8140243902439024,0.081081081081081,0.3333333333333333,0.0,0.0666666666666666,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.2,0,0,1,0,0,0,0,0.5535714285714286,0.3133047210300429,2,0
26,30,6864,1989,Master,Divorced,0.0355105082116136,0.0,0.0,2014-05-22,0.3434343434343434,0.0053583389149363,0.0201005025125628,0.0101626016260162,0.0077220077220077,0.0101010101010101,0.0160642570281124,0.1333333333333333,0.2727272727272727,0.0,0.0909090909090909,0.5,0,0,0,0,0,0,0,0.125,0.0543633762517882,0,1
27,31,3033,1963,Master,Together,0.3176450174031091,0.0,0.0,2013-05-11,0.5656565656565656,0.0750167448091091,0.0854271356783919,0.0447154471544715,0.1312741312741312,0.1111111111111111,0.357429718875502,0.0666666666666666,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.3,0,0,0,0,0,0,0,0.5892857142857143,0.592274678111588,0,1
28,32,5710,1970,Graduation,Together,0.3373243102550755,0.0,0.5,2012-10-10,0.3131313131313131,0.073677160080375,0.0,0.0050813008130081,0.0077220077220077,0.0,0.0120481927710843,0.1333333333333333,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.5,0,1,0,0,0,0,0,0.4642857142857143,0.8969957081545065,3,2
29,33,7373,1952,PhD,Divorced,0.3991997631952312,0.0,1.0,2012-10-29,0.0808080808080808,0.0643000669792364,0.0603015075376884,0.0975609756097561,0.1274131274131274,0.1111111111111111,0.1726907630522088,0.4,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.6,0,0,0,0,0,0,1,0.7857142857142857,0.8698140200286123,1,3
30,34,8755,1946,Master,Married,0.6242357432301395,0.0,0.0,2013-02-20,0.0404040404040404,0.3228399196249162,0.1708542713567839,0.4786585365853658,0.4594594594594595,0.3434343434343434,0.0883534136546184,0.0666666666666666,0.2727272727272727,0.4545454545454545,0.6363636363636364,0.7,0,0,0,0,0,0,0,0.8928571428571429,0.7067238912732475,2,0
31,35,10738,1951,Master,Single,0.4275652999356952,0.5,0.5,2013-08-29,0.5555555555555556,0.0267916945746818,0.0,0.0193089430894308,0.0077220077220077,0.005050505050505,0.0120481927710843,0.0666666666666666,0.1818181818181818,0.0,0.0909090909090909,0.7,0,0,0,0,0,0,0,0.8035714285714286,0.4349070100143061,3,2
32,36,4339,1970,PhD,Married,0.610925682089598,0.0,0.5,2013-12-31,0.3737373737373737,0.4701942397856664,0.0854271356783919,0.1534552845528455,0.0,0.0404040404040404,0.1405622489959839,0.3333333333333333,0.4545454545454545,0.5454545454545454,0.9090909090909092,0.2,0,0,0,0,0,0,0,0.4642857142857143,0.2575107296137339,1,3
33,37,10755,1976,2n Cycle,Married,0.1655387818844352,0.5,0.0,2013-09-02,0.7676767676767676,0.0040187541862022,0.0150753768844221,0.0142276422764227,0.0579150579150579,0.0353535353535353,0.144578313253012,0.2,0.2727272727272727,0.0909090909090909,0.0,0.7,0,0,0,0,0,0,0,0.3571428571428571,0.4291845493562232,0,1
34,38,8595,1973,Graduation,Widow,0.3565238693082647,0.0,0.5,2014-02-11,1.0,0.0368385800401875,0.0,0.0060975609756097,0.0077220077220077,0.0,0.0160642570281124,0.1333333333333333,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.5,0,0,0,0,0,0,0,0.4107142857142857,0.1974248927038626,3,2
35,39,2968,1943,PhD,Divorced,0.423063967908871,0.0,0.0,2013-02-01,0.5353535353535354,0.2926992632283992,0.0402010050251256,0.2093495934959349,0.6177606177606177,0.2474747474747475,0.1686746987951807,0.1333333333333333,0.6363636363636364,0.9090909090909092,0.2727272727272727,0.6,1,0,0,0,0,0,1,0.9464285714285714,0.7339055793991416,2,0
36,40,8601,1980,Graduation,Married,0.7401271804921865,0.0,0.5,2013-04-29,0.0303030303030303,0.2819825853985264,0.3819095477386934,0.5447154471544715,0.3166023166023166,0.898989898989899,0.4096385542168674,0.1333333333333333,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.4,0,0,0,0,0,0,0,0.2857142857142857,0.6094420600858369,2,0
37,41,503,1985,Master,Married,0.1332945463453471,0.5,0.0,2013-03-12,0.8888888888888888,0.0087073007367716,0.0050251256281407,0.0294715447154471,0.0115830115830115,0.0,0.0281124497991967,0.1333333333333333,0.1818181818181818,0.0,0.0909090909090909,0.8,0,0,0,0,0,0,0,0.1964285714285714,0.6781115879828327,0,1
38,42,8430,1957,Graduation,Together,0.1479417378612038,0.0,0.5,2012-12-24,0.0404040404040404,0.0060281312793034,0.0,0.0060975609756097,0.0115830115830115,0.005050505050505,0.0120481927710843,0.0666666666666666,0.0,0.0,0.0909090909090909,0.5,0,0,0,0,0,0,0,0.6964285714285714,0.7896995708154506,3,2
39,44,2139,1975,Master,Married,0.0,0.5,0.0,2013-10-02,0.1919191919191919,0.0020093770931011,0.0050251256281407,0.0101626016260162,0.0115830115830115,0.0101010101010101,0.0481927710843373,0.2,0.1818181818181818,0.0,0.0909090909090909,0.5,0,0,0,0,0,0,0,0.375,0.3862660944206008,0,1
40,45,1371,1976,Graduation,Single,0.7394126833450715,0.0,0.0,2014-06-28,0.7272727272727273,0.0823844608171466,0.8241206030150754,0.2703252032520325,0.8764478764478765,0.1515151515151515,0.6987951807228916,0.0666666666666666,0.1818181818181818,0.3636363636363636,0.6363636363636364,0.1,0,0,0,0,0,0,0,0.3571428571428571,0.0014306151645207,2,0
41,46,9909,1996,2n Cycle,Married,0.0,0.0,0.0,2012-11-09,0.2424242424242424,0.0020093770931011,0.0904522613065326,0.0142276422764227,0.0579150579150579,0.1111111111111111,0.2008032128514056,0.2,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.9,0,0,0,0,0,0,1,0.0,0.8540772532188842,0,1
42,47,7286,1968,Graduation,Together,0.3493686907350134,0.5,0.0,2013-05-24,0.9292929292929292,0.0087073007367716,0.0301507537688442,0.0152439024390243,0.0115830115830115,0.0252525252525252,0.0522088353413654,0.0666666666666666,0.1818181818181818,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5,0.5736766809728183,0,1
43,49,6566,1954,PhD,Married,0.6639719917118331,0.5,0.5,2012-11-08,0.3939393939393939,0.5532484929671801,0.2512562814070351,0.3221544715447154,0.193050193050193,0.1919191919191919,0.1526104417670682,0.6,0.4545454545454545,0.1818181818181818,0.9090909090909092,0.8,0,0,0,0,0,0,0,0.75,0.8555078683834049,1,3
44,50,8614,1957,Graduation,Widow,0.5918690224658317,0.0,0.5,2014-05-12,0.2929292929292929,0.1640991292699263,0.0954773869346733,0.1270325203252032,0.1428571428571428,0.3383838383838384,0.0562248995983935,0.0666666666666666,0.3636363636363636,0.1818181818181818,0.7272727272727273,0.2,0,0,0,0,0,0,0,0.6964285714285714,0.0686695278969957,1,3
45,51,4114,1964,Master,Married,0.731267415867961,0.0,0.0,2012-08-11,0.0202020202020202,0.43536503683858,0.185929648241206,0.7926829268292683,0.1042471042471042,0.8434343434343434,0.1285140562248996,0.0666666666666666,0.5454545454545454,0.8181818181818182,1.0,0.3,0,0,0,0,0,0,0,0.5714285714285714,0.9828326180257512,2,0
46,52,1331,1977,Graduation,Single,0.2887589184554613,0.5,0.0,2013-01-02,0.5454545454545454,0.0080375083724045,0.0301507537688442,0.0203252032520325,0.1158301158301158,0.005050505050505,0.0120481927710843,0.1333333333333333,0.1818181818181818,0.0,0.0909090909090909,0.7,0,0,0,0,0,0,0,0.3392857142857143,0.776824034334764,0,1
47,53,2225,1977,Graduation,Divorced,0.7663696399955089,0.0,0.0,2014-06-07,0.5454545454545454,0.3415941058271936,0.6030150753768844,0.5589430894308943,0.6023166023166023,0.202020202020202,0.9678714859437751,0.0666666666666666,0.3636363636363636,0.8181818181818182,0.4545454545454545,0.1,1,0,0,1,0,0,1,0.3392857142857143,0.0314735336194563,2,0
48,54,9381,1978,Graduation,Married,0.6009227220299884,0.5,0.5,2013-06-12,0.5757575757575758,0.2196918955123911,0.0452261306532663,0.1260162601626016,0.0463320463320463,0.1212121212121212,0.4377510040160642,0.4666666666666667,0.3636363636363636,0.1818181818181818,0.7272727272727273,0.3,0,0,0,0,0,0,0,0.3214285714285714,0.5464949928469242,1,3
49,55,6260,1955,Master,Together,0.7643486337793837,0.0,0.0,2012-11-19,0.5555555555555556,0.6590756865371735,0.2562814070351759,0.4390243902439024,0.694980694980695,0.6060606060606061,0.7630522088353414,0.0666666666666666,0.2727272727272727,0.9090909090909092,1.0,0.1,0,0,1,0,0,0,1,0.7321428571428571,0.8397711015736766,2,0
50,56,10383,1966,Graduation,Divorced,0.6408733196558165,0.0,0.0,2013-04-02,0.303030303030303,0.1975887474882786,0.1758793969849246,0.4898373983739837,0.4671814671814672,0.6060606060606061,0.1606425702811245,0.0666666666666666,0.4545454545454545,0.4545454545454545,0.7272727272727273,0.3,0,0,0,0,0,0,1,0.5357142857142857,0.648068669527897,2,0
51,57,7437,1988,Graduation,Single,0.2086127527533658,0.5,0.0,2014-04-28,0.3131313131313131,0.0087073007367716,0.0,0.008130081300813,0.0077220077220077,0.005050505050505,0.0200803212851405,0.0666666666666666,0.0909090909090909,0.0,0.1818181818181818,0.3,0,0,0,0,0,0,0,0.1428571428571428,0.0886981402002861,0,1
52,59,8375,1968,PhD,Married,0.4945749252329771,0.0,0.5,2014-03-03,0.6363636363636364,0.2993971868720697,0.0,0.0284552845528455,0.0,0.0,0.1726907630522088,0.2,0.7272727272727273,0.1818181818181818,0.3636363636363636,0.7,0,0,0,0,0,0,0,0.5,0.1688125894134478,1,3
53,60,6853,1982,Master,Single,0.6969103101938329,0.0,0.0,2013-07-04,0.1212121212121212,0.4768921634293369,0.1306532663316583,0.5467479674796748,0.2664092664092664,0.0656565656565656,0.321285140562249,0.0666666666666666,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.1,0,1,1,0,0,0,1,0.25,0.5150214592274678,2,0
54,61,3076,1975,Graduation,Together,0.6037807106184483,0.5,0.5,2012-09-07,0.1818181818181818,0.3027461486939048,0.0904522613065326,0.1036585365853658,0.0617760617760617,0.0909090909090909,0.0240963855421686,0.2666666666666666,0.3636363636363636,0.1818181818181818,0.9090909090909092,0.3,0,0,0,0,0,0,0,0.375,0.944206008583691,1,3
55,62,1012,1952,Graduation,Single,0.5544804074675159,0.0,0.5,2013-02-18,0.2626262626262626,0.3503014065639652,0.0351758793969849,0.1361788617886178,0.1428571428571428,0.0707070707070707,0.678714859437751,0.2666666666666666,0.7272727272727273,0.1818181818181818,0.7272727272727273,0.7,0,0,0,0,0,0,0,0.7857142857142857,0.709585121602289,1,3
56,63,6518,1951,PhD,Widow,0.614263404476835,0.0,0.5,2013-06-11,0.0808080808080808,0.3657066309444072,0.0,0.048780487804878,0.0,0.0303030303030303,0.0240963855421686,0.0666666666666666,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.5,0,0,0,0,0,0,0,0.8035714285714286,0.547925608011445,1,3
57,64,4137,1948,Graduation,Together,0.644741811352339,0.0,0.0,2013-12-06,0.2929292929292929,0.2665773610180844,0.2010050251256281,0.3729674796747967,0.4594594594594595,0.6161616161616161,0.1204819277108433,0.0666666666666666,0.6363636363636364,0.3636363636363636,0.1818181818181818,0.4,0,0,0,0,0,0,0,0.8571428571428571,0.2932761087267525,2,0
58,65,8082,1971,Graduation,Married,0.1859836073940247,0.5,0.0,2013-05-21,0.7575757575757576,0.000669792364367,0.0150753768844221,0.0060975609756097,0.0115830115830115,0.0303030303030303,0.0602409638554216,0.0666666666666666,0.0909090909090909,0.0909090909090909,0.0,0.7,0,0,0,0,0,0,1,0.4464285714285714,0.5779685264663805,0,1
59,66,1386,1967,Graduation,Together,0.2549121678864153,0.5,0.5,2014-05-11,0.0,0.0066979236436704,0.0,0.0010162601626016,0.0,0.0,0.0,0.0666666666666666,0.0909090909090909,0.0,0.0,0.7,0,0,0,0,0,0,0,0.5178571428571429,0.0701001430615164,3,2
60,67,9369,1979,2n Cycle,Single,0.8236518969899256,0.0,0.5,2014-03-19,0.1919191919191919,0.4608171466845278,0.0703517587939698,0.3140243902439024,0.7760617760617761,0.1212121212121212,0.1526104417670682,0.0666666666666666,1.0,0.9090909090909092,0.7272727272727273,0.5,1,0,0,1,0,0,1,0.3035714285714285,0.1459227467811159,2,0
61,68,4477,1958,Graduation,Together,0.6287166610527605,0.0,0.5,2013-09-27,0.0404040404040404,0.1654387139986604,0.2462311557788944,0.1615853658536585,0.027027027027027,0.4141414141414141,0.4377510040160642,0.0666666666666666,0.4545454545454545,0.1818181818181818,0.7272727272727273,0.4,0,0,0,0,0,0,0,0.6785714285714286,0.3934191702432045,1,3
62,69,1357,1970,Graduation,Together,0.687489154954017,0.5,1.0,2013-04-08,0.9090909090909092,0.5733422638981915,0.2964824120603015,0.4949186991869919,0.2239382239382239,0.1464646464646464,0.2931726907630522,0.4666666666666667,0.1818181818181818,0.4545454545454545,0.2727272727272727,0.5,0,0,0,0,0,0,0,0.4642857142857143,0.6394849785407726,1,3
63,70,1402,1954,Master,Married,0.6072307111288034,0.0,0.0,2012-09-11,0.0101010101010101,0.3322170127260549,0.1809045226130653,0.4674796747967479,0.7297297297297297,0.303030303030303,0.0481927710843373,0.2,0.3636363636363636,0.7272727272727273,0.3636363636363636,0.3,0,0,0,0,0,0,0,0.75,0.938483547925608,2,0
64,72,6312,1959,Graduation,Married,0.5872247910095845,0.0,0.5,2013-03-17,0.2929292929292929,0.1728064300066979,0.5376884422110553,0.2957317073170731,0.3243243243243243,0.1868686868686868,0.3453815261044177,0.2666666666666666,0.9090909090909092,0.2727272727272727,1.0,0.7,0,0,0,0,0,0,0,0.6607142857142857,0.670958512160229,1,3
65,73,8132,1975,PhD,Married,0.5423135417623582,0.5,0.5,2013-04-05,0.8888888888888888,0.3784326858673811,0.0301507537688442,0.0660569105691056,0.0,0.0303030303030303,0.0763052208835341,0.3333333333333333,0.8181818181818182,0.1818181818181818,0.5454545454545454,0.7,0,1,0,0,0,0,0,0.375,0.6437768240343348,1,3
66,74,1050,1952,Graduation,Married,0.2126343509814128,0.0,0.0,2014-04-30,0.5858585858585859,0.0093770931011386,0.050251256281407,0.0132113821138211,0.0154440154440154,0.0757575757575757,0.036144578313253,0.0666666666666666,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.2,0,0,0,0,0,0,0,0.7857142857142857,0.0858369098712446,3,2
67,75,5846,1977,Graduation,Divorced,0.3342417654203795,0.5,0.0,2012-12-19,0.6868686868686869,0.001339584728734,0.0050251256281407,0.0060975609756097,0.0077220077220077,0.005050505050505,0.0040160642570281,0.0666666666666666,0.0909090909090909,0.0,0.0,0.6,0,0,0,0,0,0,0,0.3392857142857143,0.7968526466380543,0,1
68,76,1859,1972,Master,Married,0.691541374488369,0.0,0.0,2012-08-27,0.3434343434343434,0.4829202947086403,0.5577889447236181,0.940040650406504,0.3745173745173745,0.0909090909090909,0.072289156626506,0.0666666666666666,0.6363636363636364,0.5454545454545454,0.2727272727272727,0.5,0,0,0,0,0,0,1,0.4285714285714285,0.9599427753934192,2,0
69,77,7503,1976,Graduation,Single,0.6974002510947117,0.0,0.0,2012-10-12,0.404040404040404,0.6912257200267917,0.5276381909547738,0.7916666666666666,0.528957528957529,0.5303030303030303,0.2048192771084337,0.0,0.4545454545454545,0.7272727272727273,0.6363636363636364,0.4,1,0,0,0,0,0,1,0.3571428571428571,0.894134477825465,2,0
70,78,10401,1976,2n Cycle,Together,0.1921589041655183,0.0,0.0,2013-09-04,0.1212121212121212,0.000669792364367,0.0,0.0050813008130081,0.0,0.0151515151515151,0.036144578313253,0.0666666666666666,0.0,0.0,0.0909090909090909,0.3,0,0,0,0,0,1,0,0.3571428571428571,0.4263233190271817,0,1
71,79,1618,1965,Graduation,Together,0.4955139786263282,0.0,0.0,2013-01-02,0.0909090909090909,0.3864701942397857,0.0,0.065040650406504,0.0,0.0,0.2048192771084337,0.1333333333333333,0.9090909090909092,0.0909090909090909,0.5454545454545454,0.8,1,0,0,0,0,0,1,0.5535714285714286,0.776824034334764,1,3
72,80,3332,1985,Graduation,Single,0.2272100927825581,0.5,0.0,2012-08-29,0.8787878787878788,0.0428667113194909,0.0201005025125628,0.0691056910569105,0.027027027027027,0.0252525252525252,0.0682730923694779,0.2666666666666666,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.8,0,0,0,0,0,0,0,0.1964285714285714,0.9570815450643776,0,1
73,81,2261,1969,Graduation,Married,0.1919343479192822,0.5,0.0,2013-06-23,0.0505050505050505,0.0026791694574681,0.0050251256281407,0.0050813008130081,0.0077220077220077,0.0,0.0160642570281124,0.0666666666666666,0.0909090909090909,0.0,0.0,0.7,0,0,0,0,0,0,0,0.4821428571428571,0.530758226037196,0,1
74,82,5346,1973,2n Cycle,Married,0.163915852650274,0.5,0.0,2013-07-03,0.8787878787878788,0.0167448091091761,0.0251256281407035,0.0193089430894308,0.027027027027027,0.0,0.0923694779116465,0.2,0.2727272727272727,0.0,0.0909090909090909,0.7,0,0,0,0,0,0,0,0.4107142857142857,0.5164520743919886,0,1
75,83,4119,1963,Master,Together,0.3176450174031091,0.0,0.0,2013-05-11,0.5656565656565656,0.0750167448091091,0.0854271356783919,0.0447154471544715,0.1312741312741312,0.1111111111111111,0.357429718875502,0.0666666666666666,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.3,0,0,0,0,0,0,0,0.5892857142857143,0.592274678111588,0,1
76,84,535,1987,Graduation,Divorced,0.7539067683294036,0.0,0.0,2014-02-25,0.1818181818181818,0.1091761553918285,0.1155778894472361,0.4308943089430894,0.1042471042471042,0.3282828282828283,0.3052208835341365,0.0666666666666666,0.2727272727272727,0.9090909090909092,1.0,0.1,0,0,0,0,0,0,0,0.1607142857142857,0.1773962804005722,2,0
77,85,5268,1960,Graduation,Married,0.2239438201100325,0.5,0.5,2013-08-11,0.9595959595959596,0.0113864701942397,0.0402010050251256,0.0142276422764227,0.0386100386100386,0.0202020202020202,0.0120481927710843,0.1333333333333333,0.0909090909090909,0.0,0.1818181818181818,0.7,0,0,0,0,0,0,0,0.6428571428571429,0.4606580829756795,3,2
